"studentID","firstName","lastName","email","section","courses","regularity"
"26-47237","Dawn","Murphy","dawn.murphy@example.com","1f","[TCCALC2,TCEPHY1,CPEPRO2,TCEDATA,CPEMATH,HISTORY,GENDSOC,PATFIT2,NSTP-02,]","regular"
"44-28300","Dave","Wilson","dave.wilson@example.com","1f","[TCCALC2,TCEPHY1,CPEPRO2,TCEDATA,CPEMATH,HISTORY,GENDSOC,PATFIT2,NSTP-02,]","regular"
"40-68568","Andre","Stephens","andre.stephens@example.com","1f","[TCCALC2,TCEPHY1,CPEPRO2,TCEDATA,CPEMATH,HISTORY,GENDSOC,PATFIT2,NSTP-02,]","regular"
"21-68866","Carlos","Snyder","carlos.snyder@example.com","1f","[TCCALC2,TCEPHY1,CPEPRO2,TCEDATA,CPEMATH,HISTORY,GENDSOC,PATFIT2,NSTP-02,]","regular"
"57-87635","Liam","Craig","liam.craig@example.com","1f","[TCCALC2,TCEPHY1,CPEPRO2,TCEDATA,CPEMATH,HISTORY,GENDSOC,PATFIT2,NSTP-02,]","regular"
"28-17356","Michael","Taylor","michael.taylor@example.com","1f","[TCCALC2,TCEPHY1,CPEPRO2,TCEDATA,CPEMATH,HISTORY,GENDSOC,PATFIT2,NSTP-02,]","regular"
"74-11217","Allan","Watkins","allan.watkins@example.com","1f","[TCCALC2,TCEPHY1,CPEPRO2,TCEDATA,CPEMATH,HISTORY,GENDSOC,PATFIT2,NSTP-02,]","regular"
"34-80314","Nicholas","Lawson","nicholas.lawson@example.com","1f","[TCCALC2,TCEPHY1,CPEPRO2,TCEDATA,CPEMATH,HISTORY,GENDSOC,PATFIT2,NSTP-02,]","regular"
"32-70166","Corey","Young","corey.young@example.com","1f","[TCCALC2,TCEPHY1,CPEPRO2,TCEDATA,CPEMATH,HISTORY,GENDSOC,PATFIT2,NSTP-02,]","regular"
"30-71707","Seth","Willis","seth.willis@example.com","1f","[TCCALC2,TCEPHY1,CPEPRO2,TCEDATA,CPEMATH,HISTORY,GENDSOC,PATFIT2,NSTP-02,]","regular"
"83-23236","Clyde","Olson","clyde.olson@example.com","1f","[TCCALC2,TCEPHY1,CPEPRO2,TCEDATA,CPEMATH,HISTORY,GENDSOC,PATFIT2,NSTP-02,]","regular"
"60-36004","Jackson","Miller","jackson.miller@example.com","1f","[TCCALC2,TCEPHY1,CPEPRO2,TCEDATA,CPEMATH,HISTORY,GENDSOC,PATFIT2,NSTP-02,]","regular"
"37-82742","Ann","Kim","ann.kim@example.com","1f","[TCCALC2,TCEPHY1,CPEPRO2,TCEDATA,CPEMATH,HISTORY,GENDSOC,PATFIT2,NSTP-02,]","regular"
"43-43772","Isaac","King","isaac.king@example.com","1f","[TCCALC2,TCEPHY1,CPEPRO2,TCEDATA,CPEMATH,HISTORY,GENDSOC,PATFIT2,NSTP-02,]","regular"
"54-12003","Cody","Walters","cody.walters@example.com","1f","[TCCALC2,TCEPHY1,CPEPRO2,TCEDATA,CPEMATH,HISTORY,GENDSOC,PATFIT2,NSTP-02,]","regular"
"13-41776","Alexis","Young","alexis.young@example.com","1f","[TCCALC2,TCEPHY1,CPEPRO2,TCEDATA,CPEMATH,HISTORY,GENDSOC,PATFIT2,NSTP-02,]","regular"
"73-42587","Meghan","Torres","meghan.torres@example.com","1f","[TCCALC2,TCEPHY1,CPEPRO2,TCEDATA,CPEMATH,HISTORY,GENDSOC,PATFIT2,NSTP-02,]","regular"
"43-66275","Justin","Curtis","justin.curtis@example.com","1f","[TCCALC2,TCEPHY1,CPEPRO2,TCEDATA,CPEMATH,HISTORY,GENDSOC,PATFIT2,NSTP-02,]","regular"
"21-74625","Leona","Holmes","leona.holmes@example.com","1f","[TCCALC2,TCEPHY1,CPEPRO2,TCEDATA,CPEMATH,HISTORY,GENDSOC,PATFIT2,NSTP-02,]","regular"
"51-68252","Donald","Simmmons","donald.simmmons@example.com","1f","[TCCALC2,TCEPHY1,CPEPRO2,TCEDATA,CPEMATH,HISTORY,GENDSOC,PATFIT2,NSTP-02,]","regular"
"38-70615","Vicki","Hall","vicki.hall@example.com","1f","[TCCALC2,TCEPHY1,CPEPRO2,TCEDATA,CPEMATH,HISTORY,GENDSOC,PATFIT2,NSTP-02,]","regular"
"03-87175","Hannah","Dean","hannah.dean@example.com","1f","[TCCALC2,TCEPHY1,CPEPRO2,TCEDATA,CPEMATH,HISTORY,GENDSOC,PATFIT2,NSTP-02,]","regular"
"48-83512","Wilma","Morris","wilma.morris@example.com","1f","[TCCALC2,TCEPHY1,CPEPRO2,TCEDATA,CPEMATH,HISTORY,GENDSOC,PATFIT2,NSTP-02,]","regular"
"35-60773","Curtis","Collins","curtis.collins@example.com","1f","[TCCALC2,TCEPHY1,CPEPRO2,TCEDATA,CPEMATH,HISTORY,GENDSOC,PATFIT2,NSTP-02,]","regular"
"43-68863","Katrina","Duncan","katrina.duncan@example.com","2a","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"06-38204","Jimmie","Vasquez","jimmie.vasquez@example.com","2a","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"61-48373","Zoey","Moreno","zoey.moreno@example.com","2a","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"35-28782","Nora","Chavez","nora.chavez@example.com","2a","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"25-82684","Christine","Stone","christine.stone@example.com","2a","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"10-50636","Ritthy","Andrews","ritthy.andrews@example.com","2a","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"71-43300","Rosa","Byrd","rosa.byrd@example.com","2a","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"66-40013","Jayden","Kim","jayden.kim@example.com","2a","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"70-80215","Lawrence","Jackson","lawrence.jackson@example.com","2a","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"05-17377","Russell","Curtis","russell.curtis@example.com","2a","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"23-07137","Dana","Wagner","dana.wagner@example.com","2a","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"62-44145","Jose","Pierce","jose.pierce@example.com","2a","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"16-45712","Joe","Silva","joe.silva@example.com","2a","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"88-17513","Sylvia","Rogers","sylvia.rogers@example.com","2a","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"68-08370","Howard","Garcia","howard.garcia@example.com","2a","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"67-54754","Jeremy","Griffin","jeremy.griffin@example.com","2a","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"24-63320","Flenn","Gardner","flenn.gardner@example.com","2a","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"41-63256","Camila","Oliver","camila.oliver@example.com","2a","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"36-56482","Cathy","Ramirez","cathy.ramirez@example.com","2a","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"01-62720","Jill","Lopez","jill.lopez@example.com","2a","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"32-62778","Michelle","Reed","michelle.reed@example.com","2a","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"72-32327","Soham","Perez","soham.perez@example.com","2a","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"26-82584","Vera","Walters","vera.walters@example.com","2a","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"13-78412","Louise","Newman","louise.newman@example.com","2a","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"51-21664","Jennifer","Hernandez","jennifer.hernandez@example.com","2a","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"27-11561","Sebastian","Williamson","sebastian.williamson@example.com","2a","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"86-88080","Paula","Coleman","paula.coleman@example.com","2a","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"35-81371","Tara","Morrison","tara.morrison@example.com","2a","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"75-71347","Ashley","Banks","ashley.banks@example.com","2a","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"35-17743","Gregory","Grant","gregory.grant@example.com","2a","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"81-21133","Cody","Jones","cody.jones@example.com","2a","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"42-14801","Dianne","Sanders","dianne.sanders@example.com","2a","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"80-46680","Sergio","Ellis","sergio.ellis@example.com","2a","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"83-80445","Eleanor","Chapman","eleanor.chapman@example.com","2a","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"57-04466","Tony","Sims","tony.sims@example.com","2a","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"61-64181","Tiffany","Berry","tiffany.berry@example.com","2a","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"35-51231","Amber","Fields","amber.fields@example.com","2a","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"57-33538","Lawrence","Fernandez","lawrence.fernandez@example.com","2a","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"03-63577","Maureen","Hunter","maureen.hunter@example.com","2a","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"07-48612","Zoe","Flores","zoe.flores@example.com","2a","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"50-56420","Diane","Wheeler","diane.wheeler@example.com","2a","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"46-58832","Jesse","Gordon","jesse.gordon@example.com","2a","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"03-55711","Ken","Steward","ken.steward@example.com","2a","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"61-12460","Jesse","Carlson","jesse.carlson@example.com","2a","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"15-21317","Harry","Burton","harry.burton@example.com","2a","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"12-64725","Jason","Ramos","jason.ramos@example.com","2a","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"74-62822","Rafael","Price","rafael.price@example.com","2a","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"82-17136","Tyrone","Ferguson","tyrone.ferguson@example.com","2a","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"35-50757","Renee","Patterson","renee.patterson@example.com","2a","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"70-61454","Nathan","Ramirez","nathan.ramirez@example.com","2a","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"23-52524","Myrtle","Riley","myrtle.riley@example.com","2b","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"46-01363","Georgia","Henry","georgia.henry@example.com","2b","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"45-77061","Nicole","Long","nicole.long@example.com","2b","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"82-48765","Tommy","Lane","tommy.lane@example.com","2b","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"23-55646","Susan","Hernandez","susan.hernandez@example.com","2b","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"31-32004","Taylor","Herrera","taylor.herrera@example.com","2b","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"45-33027","Andrew","Carroll","andrew.carroll@example.com","2b","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"05-33208","Aiden","Jimenez","aiden.jimenez@example.com","2b","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"44-35874","Rebecca","Long","rebecca.long@example.com","2b","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"28-80720","Perry","Webb","perry.webb@example.com","2b","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"22-60646","Martin","Wilson","martin.wilson@example.com","2b","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"66-74334","Kaylee","Robertson","kaylee.robertson@example.com","2b","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"32-35356","Ida","Ramos","ida.ramos@example.com","2b","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"37-35211","Lisa","Jimenez","lisa.jimenez@example.com","2b","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"08-46020","Monica","Kelly","monica.kelly@example.com","2b","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"33-46205","Joshua","Rodriguez","joshua.rodriguez@example.com","2b","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"25-38370","Sean","Carlson","sean.carlson@example.com","2b","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"61-68103","Richard","Sullivan","richard.sullivan@example.com","2b","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"65-42250","Rodney","Rice","rodney.rice@example.com","2b","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"60-25522","Flenn","Kim","flenn.kim@example.com","2b","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"16-36036","Sharlene","Price","sharlene.price@example.com","2b","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"35-05230","Vickie","Tucker","vickie.tucker@example.com","2b","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"03-52441","Eva","Lewis","eva.lewis@example.com","2b","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"47-61477","Beatrice","Reynolds","beatrice.reynolds@example.com","2b","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"84-10054","Jessie","Kennedy","jessie.kennedy@example.com","2b","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"53-58787","Ashley","Wilson","ashley.wilson@example.com","2b","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"46-67707","Vincent","Kuhn","vincent.kuhn@example.com","2b","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"22-57456","Michele","Pena","michele.pena@example.com","2b","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"78-13047","Brandie","Spencer","brandie.spencer@example.com","2b","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"02-47367","Clayton","Harvey","clayton.harvey@example.com","2b","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"04-24753","Johnny","Wallace","johnny.wallace@example.com","2b","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"61-07038","Cory","Matthews","cory.matthews@example.com","2b","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"25-61584","Howard","Palmer","howard.palmer@example.com","2b","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"83-00112","Levi","Spencer","levi.spencer@example.com","2b","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"64-60804","Billy","Day","billy.day@example.com","2b","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"38-54344","Brandon","Oliver","brandon.oliver@example.com","2b","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"22-58146","Zoey","Andrews","zoey.andrews@example.com","2b","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"17-21835","Norma","Taylor","norma.taylor@example.com","2b","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"24-20622","Janet","Andrews","janet.andrews@example.com","2b","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"64-64360","Melvin","Bailey","melvin.bailey@example.com","2b","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"38-24168","Lily","Collins","lily.collins@example.com","2b","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"67-18153","Camila","Wright","camila.wright@example.com","2b","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"72-37522","Ray","Diaz","ray.diaz@example.com","2b","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"33-50800","Bernice","Castillo","bernice.castillo@example.com","2b","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"87-67073","Emily","Harvey","emily.harvey@example.com","2b","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"38-32657","Owen","Miller","owen.miller@example.com","2b","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"10-35047","June","Montgomery","june.montgomery@example.com","2b","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"41-31163","Marlene","Hicks","marlene.hicks@example.com","2b","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"72-00507","Letitia","Elliott","letitia.elliott@example.com","2b","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"02-27075","Claire","Rose","claire.rose@example.com","2b","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"82-20124","Tanya","Williams","tanya.williams@example.com","2c","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"38-22506","Nicole","Sims","nicole.sims@example.com","2c","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"03-48222","Penny","Brown","penny.brown@example.com","2c","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"78-74780","Nelson","Daniels","nelson.daniels@example.com","2c","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"32-22724","Nathaniel","Freeman","nathaniel.freeman@example.com","2c","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"10-03773","Charles","Gregory","charles.gregory@example.com","2c","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"47-47112","Christian","Cole","christian.cole@example.com","2c","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"57-37106","Byron","Gutierrez","byron.gutierrez@example.com","2c","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"38-42351","Danny","Welch","danny.welch@example.com","2c","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"03-88215","Mabel","West","mabel.west@example.com","2c","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"84-12888","Larry","Stanley","larry.stanley@example.com","2c","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"34-45057","Walter","Williams","walter.williams@example.com","2c","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"82-72321","Darren","Mitchell","darren.mitchell@example.com","2c","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"86-58117","Gavin","Chapman","gavin.chapman@example.com","2c","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"45-32221","Valerie","Cox","valerie.cox@example.com","2c","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"15-20817","Daryl","Carroll","daryl.carroll@example.com","2c","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"36-42015","Heidi","Miles","heidi.miles@example.com","2c","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"03-04267","Darrell","Baker","darrell.baker@example.com","2c","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"35-03321","Leonard","Hart","leonard.hart@example.com","2c","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"02-17801","Dale","Craig","dale.craig@example.com","2c","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"11-34344","Laurie","Coleman","laurie.coleman@example.com","2c","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"76-38224","Vera","Reid","vera.reid@example.com","2c","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"05-10757","Mia","Rogers","mia.rogers@example.com","2c","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"21-33576","Larry","Hill","larry.hill@example.com","2c","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"33-64808","Zack","Flores","zack.flores@example.com","2c","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"72-67847","Elaine","Edwards","elaine.edwards@example.com","2c","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"52-17122","Jesse","Hudson","jesse.hudson@example.com","2c","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"43-34775","Mario","Fernandez","mario.fernandez@example.com","2c","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"71-44226","Kylie","Gregory","kylie.gregory@example.com","2c","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"16-03566","Jayden","Dunn","jayden.dunn@example.com","2c","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"27-73811","Denise","Sullivan","denise.sullivan@example.com","2c","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"60-38827","Jack","Burns","jack.burns@example.com","2c","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"31-16755","Alfredo","Riley","alfredo.riley@example.com","2c","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"43-48825","Mario","Wheeler","mario.wheeler@example.com","2c","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
